nodes,sampling_time,total_time
100,0.8588268756866455,0.9716391563415527
300,0.6262714862823486,1.2940964698791504
1000,2.48905611038208,5.77311635017395
3000,9.35091781616211,18.596266984939575
10000,30.090757131576538,83.46830821037292
